epoch,train_loss,train_top1,train_top5,eval_loss,eval_top1,eval_top5,lr
258,0.41766954640324194,96.19030898876404,100.0,0.11919818028614414,98.39816931892587,100.0,2.379323688349516e-05
259,0.4204294828886396,96.31320224719101,100.0,0.12455158432324727,98.16933636698079,100.0,2.2690972738232866e-05
260,0.41440933473994224,96.73455056179775,100.0,0.11882701409308624,98.32189166827752,100.0,2.1613635589349812e-05
261,0.41604652398088005,96.47120786516854,100.0,0.12114124401301304,98.16933636698079,100.0,2.056134357900477e-05
262,0.40843617246392067,96.94522471910112,100.0,0.11853804419415312,98.32189166827752,100.0,1.9534212102874845e-05
263,0.4142544601070747,96.57654494382022,100.0,0.12177182341876783,98.39816931892587,100.0,1.8532353797501317e-05
264,0.41288899906565635,96.64676966292134,100.0,0.12285764643838622,98.09305871633244,100.0,1.7555878527937163e-05
265,0.4148492675818754,96.43609550561797,100.0,0.12378567309437773,98.16933636698079,100.0,1.6604893375699565e-05
266,0.41164986169740053,96.47120786516854,100.0,0.11785501506517718,98.39816931892587,100.0,1.5679502627027137e-05
267,0.4115639965185958,96.875,100.0,0.11726132034118807,98.39816931892587,100.0,1.4779807761443637e-05
268,0.41260323564658,96.875,100.0,0.12233592580057663,98.32189166827752,100.0,1.390590744062975e-05
269,0.4158418449792969,96.26053370786516,100.0,0.11727010171709853,98.62700227087095,100.0,1.305789749760361e-05
270,0.4134562879465939,96.43609550561797,100.0,0.11833558997109499,98.62700227087095,100.0,1.2235870926211617e-05
271,0.4102706647990795,96.82233146067416,100.0,0.12034433559549391,98.24561401762915,100.0,1.1439917870930795e-05
272,0.41043395741602007,96.875,100.0,0.11630810751749486,98.62700227087095,100.0,1.067012561698319e-05
273,0.41614152306921026,96.43609550561797,100.0,0.1170477582174435,98.5507246202226,100.0,9.926578580764234e-06
274,0.4131869800974814,96.7872191011236,100.0,0.11670943075104763,98.39816931892587,100.0,9.209358300585474e-06
275,0.41035519858424585,96.82233146067416,100.0,0.1150956147959176,98.62700227087095,100.0,8.518543427732921e-06
276,0.41130851359849563,96.6994382022472,100.0,0.11658099616510463,98.5507246202226,100.0,7.854209717842232e-06
277,0.40901405121503254,96.66432584269663,100.0,0.11561608492964374,98.70327992151931,100.0,7.216430022591009e-06
278,0.41505220833789097,96.59410112359551,100.0,0.11633622462198445,98.39816931892587,100.0,6.605274281709927e-06
279,0.41511928164557127,96.57654494382022,100.0,0.11602667515101459,98.39816931892587,100.0,6.020809515313169e-06
280,0.40907653663935284,96.94522471910112,100.0,0.11674223460603725,98.39816931892587,100.0,5.463099816548606e-06
281,0.40514292944683117,97.03300561797752,100.0,0.11508038146726782,98.5507246202226,100.0,4.932206344569562e-06
282,0.41078688288002874,96.62921348314607,100.0,0.11670259718764019,98.47444696957423,100.0,4.4281873178278475e-06
283,0.4086667151933306,96.98033707865169,100.0,0.11615193342544212,98.47444696957423,100.0,3.95109800768953e-06
284,0.4114624492907792,96.875,100.0,0.11730521135344749,98.47444696957423,100.0,3.5009907323737544e-06
285,0.41252515088306385,96.7872191011236,100.0,0.11710586781314454,98.32189166827752,100.0,3.077914851215585e-06
286,0.40850525156835493,96.875,100.0,0.11720852018493809,98.32189166827752,100.0,2.681916759252917e-06
287,0.41118854686115563,96.94522471910112,100.0,0.11827548267639475,98.32189166827752,100.0,2.3130398821391008e-06
288,0.41289637262901563,96.76966292134831,100.0,0.11648125811263317,98.39816931892587,100.0,1.9713246713805587e-06
289,0.41144380006897313,96.76966292134831,100.0,0.11568112048504464,98.39816931892587,100.0,1.6568085999008887e-06
290,0.4124713573562965,96.52387640449439,100.0,0.11607355535212226,98.39816931892587,100.0,1.3695261579316775e-06
291,0.40895563698886483,96.76966292134831,100.0,0.11554074888689476,98.62700227087095,100.0,1.109508849230001e-06
292,0.4130244566483444,96.59410112359551,100.0,0.11554128349873058,98.62700227087095,100.0,8.767851876239075e-07
293,0.4071007782823584,96.92766853932584,100.0,0.11537770508674153,98.70327992151931,100.0,6.713806938854761e-07
294,0.41263116008779976,96.4185393258427,100.0,0.1152138898929142,98.70327992151931,100.0,4.933178929321103e-07
295,0.4030442083819529,97.38412921348315,100.0,0.11528844266425191,98.70327992151931,100.0,3.426163113565417e-07
296,0.413334782538789,96.5063202247191,100.0,0.11537481123804591,98.62700227087095,100.0,2.1929247528540418e-07
297,0.41207036844800027,96.64676966292134,100.0,0.11541604096656714,98.5507246202226,100.0,1.233599085671e-07
298,0.40599469589383413,96.75210674157303,100.0,0.11540560511848019,98.5507246202226,100.0,5.48291312886251e-08
299,0.41383303919535,96.85744382022472,100.0,0.11539824455862824,98.5507246202226,100.0,1.3707658621964214e-08
